#Chabrier 2019 EOS table for H and He mixture with Y = 0.2423 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
112.2018454301963	354813389.2335755	0.04081952868212353
112.2018454301963	398107170.5534973	0.04365752200161637
112.2018454301963	446683592.150963	0.046636384291623416
112.2018454301963	501187233.6272722	0.04975778873084177
112.2018454301963	562341325.1903491	0.053025764768429386
112.2018454301963	630957344.4801933	0.056440060145886484
112.2018454301963	707945784.384138	0.06000684477457219
112.2018454301963	794328234.7242814	0.0637266795073162
112.2018454301963	891250938.1337456	0.06760034573980936
112.2018454301963	1000000000.0	0.07163146056611523
112.2018454301963	1122018454.3019636	0.07582041210553638
112.2018454301963	1258925411.7941673	0.08017051917158832
112.2018454301963	1412537544.6227546	0.08468441030297404
112.2018454301963	1584893192.4611135	0.08935950435076909
112.2018454301963	1778279410.038923	0.09419992366773311
112.2018454301963	1995262314.9688797	0.0992048038511333
112.2018454301963	2238721138.5683393	0.10437916825567671
112.2018454301963	2511886431.50958	0.1097230802035185
112.2018454301963	2818382931.264454	0.11523426192196828
112.2018454301963	3162277660.1683793	0.12091287417467579
112.2018454301963	3548133892.335755	0.1267610266081477
112.2018454301963	3981071705.534972	0.13278092730154017
112.2018454301963	4466835921.509631	0.13897378466830315
112.2018454301963	5011872336.272722	0.14533957273530207
112.2018454301963	5623413251.903491	0.15187901417012975
112.2018454301963	6309573444.801932	0.15859390978873242
112.2018454301963	7079457843.841379	0.16548597846941832
112.2018454301963	7943282347.242815	0.17255693075834053
112.2018454301963	8912509381.337456	0.17980779026644925
112.2018454301963	9999999999.999846	0.18723809680254805
112.2018454301963	11220184543.019634	0.1948473070278277
112.2018454301963	12589254117.941673	0.20263731491634893
112.2018454301963	14125375446.227543	0.2106089830410119
112.2018454301963	15848931924.611135	0.21876152636177795
112.2018454301963	17782794100.38923	0.22709473404586183
112.2018454301963	19952623149.688797	0.23560762149658965
112.2018454301963	22387211385.683395	0.24430091892351805
112.2018454301963	25118864315.095802	0.25317419733606855
112.2018454301963	28183829312.64454	0.26222705333158874
112.2018454301963	31622776601.683796	0.2714608138666086
112.2018454301963	35481338923.35755	0.28087465548105095
112.2018454301963	39810717055.349724	0.2904682225754309
112.2018454301963	44668359215.09632	0.30024387406948994
112.2018454301963	50118723362.72722	0.3103123168616319
112.2018454301963	56234132519.03491	0.32083336328173734
112.2018454301963	63095734448.01933	0.3318240898925588
112.2018454301963	70794578438.41379	0.343315666909676
112.2018454301963	79432823472.42816	0.3553364164354252
112.2018454301963	89125093813.37454	0.36792033338018043
112.2018454301963	100000000000.0	0.38109995705322136
112.2018454301963	112201845430.19637	0.3949108051515577
112.2018454301963	125892541179.41675	0.40938995308349
112.2018454301963	141253754462.2754	0.4245796255904237
112.2018454301963	158489319246.11133	0.44052234642498395
112.2018454301963	177827941003.89227	0.45726068629589256
112.2018454301963	199526231496.88797	0.47484582606613573
112.2018454301963	223872113856.834	0.49332450343830675
112.2018454301963	251188643150.95795	0.5127558902194272
112.2018454301963	281838293126.4453	0.5331958200123208
112.2018454301963	316227766016.83795	0.5547073741715882
112.2018454301963	354813389233.5755	0.5773567813165108
112.2018454301963	398107170553.4973	0.6012162643948616
112.2018454301963	446683592150.963	0.6263589149991549
112.2018454301963	501187233627.2722	0.6528673503488107
112.2018454301963	562341325190.3491	0.680828499986341
112.2018454301963	630957344480.1932	0.7103371438780691
112.2018454301963	707945784384.1381	0.741494581752921
112.2018454301963	794328234724.2814	0.7744023128632359
112.2018454301963	891250938133.7455	0.8091829878232448
112.2018454301963	1000000000000.0	0.8459625843402697
112.2018454301963	1122018454301.963	0.8848692327507616
112.2018454301963	1258925411794.1675	0.926049520716945
112.2018454301963	1412537544622.754	0.9696513275526413
112.2018454301963	1584893192461.1143	1.015857647290303
112.2018454301963	1778279410038.9229	1.0648358873972865
112.2018454301963	1995262314968.8787	1.1167840123260568
112.2018454301963	2238721138568.34	1.1719164285595507
112.2018454301963	2511886431509.5796	1.230461889904161
112.2018454301963	2818382931264.4546	1.292655153209086
112.2018454301963	3162277660168.3794	1.3588608879073025
112.2018454301963	3548133892335.7534	1.433249915215746
112.2018454301963	3981071705534.973	1.534163808614506
112.2018454301963	4466835921509.63	1.6354709942158707
112.2018454301963	5011872336272.725	1.717843080214079
112.2018454301963	5623413251903.49	1.8024897772039192
112.2018454301963	6309573444801.93	1.8918512484261956
112.2018454301963	7079457843841.381	1.9871482843786157
112.2018454301963	7943282347242.8125	2.0892289644241835
112.2018454301963	8912509381337.459	2.1990633153968564
112.2018454301963	10000000000000.0	2.3160533506304684
112.2018454301963	11220184543019.629	2.4380124632898195
112.2018454301963	12589254117941.676	2.5666223091454894
112.2018454301963	14125375446227.541	2.7028349007374524
112.2018454301963	15848931924611.14	2.8473084734639684
112.2018454301963	17782794100389.227	3.000573732216306
112.2018454301963	19952623149688.79	3.163178678834337
112.2018454301963	22387211385683.4	3.3357775313429694
112.2018454301963	25118864315095.797	3.5189553914651652
112.2018454301963	28183829312644.547	3.7134415958759046
112.2018454301963	31622776601683.797	3.9199466621295826
112.2018454301963	35481338923357.53	4.139321535143552
112.2018454301963	39810717055349.734	4.372345933764677
112.2018454301963	44668359215096.305	4.6199628629684275
112.2018454301963	50118723362727.25	4.883160720886439
112.2018454301963	56234132519034.914	5.1628882064196
112.2018454301963	63095734448019.305	5.460329980296243
112.2018454301963	70794578438413.81	5.776650932572578
112.2018454301963	79432823472428.14	6.112953137559428
112.2018454301963	89125093813374.6	6.470785942267535
112.2018454301963	100000000000000.0	6.851673484010146
112.2018454301963	112201845430196.3	7.25721360451651
112.2018454301963	125892541179416.62	7.689220347551577
112.2018454301963	141253754462275.53	8.149532418458
112.2018454301963	158489319246111.4	8.64017991383241
112.2018454301963	177827941003892.25	9.163431007830317
112.2018454301963	199526231496887.88	9.721619855608816
112.2018454301963	223872113856833.78	10.317293612263752
112.2018454301963	251188643150958.22	10.95324335538766
112.2018454301963	281838293126445.5	11.632466045265396
112.2018454301963	316227766016837.94	12.357782792315717
112.2018454301963	354813389233575.3	13.131668919753933
112.2018454301963	398107170553496.94	13.957329135848026
112.2018454301963	446683592150963.44	14.83812469638139
112.2018454301963	501187233627272.5	15.77756949549691
112.2018454301963	562341325190349.06	16.780482590400922
112.2018454301963	630957344480193.0	17.851082715186013
112.2018454301963	707945784384137.4	18.993305419138345
112.2018454301963	794328234724282.1	20.21308099319013
112.2018454301963	891250938133746.0	21.515021970389768
112.2018454301963	1000000000000000.0	22.90543262482034
112.2018454301963	1122018454301962.9	24.3900529016431
112.2018454301963	1258925411794166.2	25.97561794130222
112.2018454301963	1412537544622755.5	27.668735813479884
112.2018454301963	1584893192461114.0	29.47758456691104
112.2018454301963	1778279410038922.8	31.410510977607352
112.2018454301963	1995262314968879.0	33.474859256671785
112.2018454301963	2238721138568337.8	35.681514851291126
112.2018454301963	2511886431509582.0	38.03907661223016
112.2018454301963	2818382931264455.0	40.55927716883371
112.2018454301963	3162277660168379.0	43.25253290056562
112.2018454301963	3548133892335753.0	46.13153959782619
112.2018454301963	3981071705534969.0	49.21040487791546
112.2018454301963	4466835921509635.0	52.501437200814756
112.2018454301963	5011872336272725.0	56.0206574759856
112.2018454301963	5623413251903491.0	59.782988057404815
112.2018454301963	6309573444801930.0	63.80588825273576
112.2018454301963	7079457843841374.0	68.10499251282891
112.2018454301963	7943282347242822.0	72.70232326245585
112.2018454301963	8912509381337459.0	77.61757936677026
112.2018454301963	1e+16	82.87350148345014
112.2018454301963	1.1220184543019628e+16	88.49398954033795
112.2018454301963	1.258925411794166e+16	94.50273194982938
112.2018454301963	1.4125375446227554e+16	100.93136538236818
112.2018454301963	1.5848931924611142e+16	107.8035572817814
112.2018454301963	1.778279410038923e+16	115.15689084021167
112.2018454301963	1.9952623149688788e+16	123.01855805631735
112.2018454301963	2.238721138568338e+16	131.429411292578
112.2018454301963	2.5118864315095824e+16	140.42584696089952
112.2018454301963	2.8183829312644548e+16	150.04934683112523
112.2018454301963	3.1622776601683796e+16	160.3470913752273
112.2018454301963	3.548133892335753e+16	171.36099407395616
112.2018454301963	3.98107170553497e+16	183.14460025759377
112.2018454301963	4.4668359215096344e+16	195.75259493718227
112.2018454301963	5.011872336272725e+16	209.239434757187
112.2018454301963	5.623413251903491e+16	223.67158852118857
112.2018454301963	6.3095734448019304e+16	239.1164109734008
112.2018454301963	7.079457843841373e+16	255.64103275884477
112.2018454301963	7.943282347242822e+16	273.32646942678167
112.2018454301963	8.912509381337458e+16	292.2506243066438
112.2018454301963	1e+17	312.50034220154595
112.2018454301963	1.122018454301963e+17	334.17722157020853
112.2018454301963	1.2589254117941662e+17	357.3752651739726
112.2018454301963	1.4125375446227554e+17	382.194809322051
112.2018454301963	1.5848931924611142e+17	408.7675260585358
112.2018454301963	1.778279410038923e+17	437.20785294982005
112.2018454301963	1.9952623149688787e+17	467.6498865928368
112.2018454301963	2.2387211385683376e+17	500.2460635950896
112.2018454301963	2.5118864315095824e+17	535.1298670044486
112.2018454301963	2.8183829312644547e+17	572.474335761957
112.2018454301963	3.162277660168379e+17	612.4408854946729
112.2018454301963	3.548133892335753e+17	655.2428698350608
112.2018454301963	3.981071705534969e+17	701.0544621494428
112.2018454301963	4.4668359215096346e+17	750.1058293159929
112.2018454301963	5.0118723362727245e+17	802.6286427216639
112.2018454301963	5.6234132519034906e+17	858.8515435291273
112.2018454301963	6.309573444801929e+17	919.0550534720614
112.2018454301963	7.079457843841373e+17	983.5043615866452
112.2018454301963	7.943282347242821e+17	1052.5216426717218
112.2018454301963	8.912509381337459e+17	1126.4375472001127
112.2018454301963	1e+18	1205.5758577004995
112.2018454301963	1.1220184543019652e+18	1290.3334356102293
112.2018454301963	1.258925411794166e+18	1381.0859368130784
112.2018454301963	1.4125375446227553e+18	1478.2893245747457
112.2018454301963	1.584893192461111e+18	1582.3754055622267
112.2018454301963	1.7782794100389228e+18	1693.8344258750208
112.2018454301963	1.9952623149688827e+18	1813.2278232853582
112.2018454301963	2.238721138568338e+18	1941.0876373447377
112.2018454301963	2.5118864315095823e+18	2078.011285594
112.2018454301963	2.8183829312644495e+18	2224.70285509197
112.2018454301963	3.1622776601683794e+18	2381.804506778238
112.2018454301963	3.5481338923357604e+18	2550.1175694762032
112.2018454301963	3.981071705534969e+18	2730.341769780827
112.2018454301963	4.466835921509635e+18	2923.486450239373
112.2018454301963	5.011872336272715e+18	3130.313818845984
112.2018454301963	5.623413251903491e+18	3351.861224846771
112.2018454301963	6.309573444801944e+18	3589.3251943464165
112.2018454301963	7.079457843841373e+18	3843.548014577567
112.2018454301963	7.943282347242822e+18	4116.048097034793
112.2018454301963	8.912509381337441e+18	4407.881714457144
112.2018454301963	1e+19	4720.624068395816
112.2018454301963	1.1220184543019653e+19	5055.788466668829
112.2018454301963	1.2589254117941662e+19	5414.783596670749
112.2018454301963	1.4125375446227554e+19	5799.518534891792
112.2018454301963	1.5848931924611109e+19	6211.732877778535
112.2018454301963	1.7782794100389229e+19	6653.288206434808
112.2018454301963	1.9952623149688828e+19	7093.486557664521
112.2018454301963	2.238721138568338e+19	7411.817686318407
112.2018454301963	2.5118864315095822e+19	7603.017963695848
112.2018454301963	2.818382931264449e+19	1.3197835554968712e-09
112.2018454301963	3.162277660168379e+19	1.319783555496873e-09
112.2018454301963	3.5481338923357606e+19	1.3197835554968748e-09
112.2018454301963	3.9810717055349694e+19	1.3197835554968762e-09
112.2018454301963	4.466835921509635e+19	1.3197835554968777e-09
112.2018454301963	5.011872336272715e+19	1.3197835554968791e-09
112.2018454301963	5.623413251903491e+19	1.3197835554968803e-09
112.2018454301963	6.309573444801943e+19	7054.507431278574
112.2018454301963	7.079457843841374e+19	7112.4158415341535
112.2018454301963	7.943282347242822e+19	7288.874452692933
112.2018454301963	8.91250938133744e+19	7621.55859407349
112.2018454301963	1e+20	8092.510139373571
112.2018454301963	1.1220184543019654e+20	8594.229181470806
112.2018454301963	1.2589254117941663e+20	9127.626485769435
112.2018454301963	1.4125375446227555e+20	9692.845234995577
112.2018454301963	1.5848931924611108e+20	10293.249370421765
112.2018454301963	1.778279410038923e+20	10930.120088733996
112.2018454301963	1.995262314968883e+20	11606.098989886634
112.2018454301963	2.2387211385683375e+20	12324.136305519993
112.2018454301963	2.511886431509582e+20	13086.56268055768
112.2018454301963	2.8183829312644494e+20	13894.305081234708
112.2018454301963	3.1622776601683794e+20	14751.881067027927
112.2018454301963	3.54813389233576e+20	15662.324076592016
112.2018454301963	3.981071705534969e+20	16629.313056222058
112.2018454301963	4.466835921509635e+20	17655.567712210486
112.2018454301963	5.011872336272715e+20	18743.464857647978
112.2018454301963	5.6234132519034906e+20	19897.489793777564
112.2018454301963	6.309573444801942e+20	21123.449093795847
112.2018454301963	7.079457843841373e+20	22423.893652319788
112.2018454301963	7.943282347242822e+20	23802.788082124465
112.2018454301963	8.91250938133744e+20	25267.55373486405
112.2018454301963	1e+21	26821.811222521887
112.2018454301963	1.1220184543019653e+21	28468.45888255627
112.2018454301963	1.2589254117941662e+21	30216.820491263912
112.2018454301963	1.4125375446227555e+21	32074.58737943326
112.2018454301963	1.5848931924611107e+21	34042.7901775551
112.2018454301963	1.7782794100389228e+21	36129.29352151993
112.2018454301963	1.995262314968883e+21	38347.7867723831
112.2018454301963	2.2387211385683378e+21	40697.11387847416
112.2018454301963	2.511886431509582e+21	43192.14396591147
112.2018454301963	2.8183829312644495e+21	45840.09868298559
112.2018454301963	3.1622776601683794e+21	48644.88999263174
112.2018454301963	3.5481338923357606e+21	51622.42635012458
112.2018454301963	3.9810717055349697e+21	54779.57168199939
112.2018454301963	4.466835921509635e+21	58131.06442752893
112.2018454301963	5.011872336272714e+21	61688.87911845315
112.2018454301963	5.623413251903491e+21	65458.50293116209
112.2018454301963	6.309573444801943e+21	69459.89474042338
112.2018454301963	7.079457843841373e+21	73700.9397030341
112.2018454301963	7.943282347242821e+21	78200.70850935121
112.2018454301963	8.91250938133744e+21	82975.11619136561
112.2018454301963	1e+22	88040.90822531361
112.2018454301963	1.1220184543019653e+22	93417.83569922746
112.2018454301963	1.2589254117941662e+22	99107.63481680988
112.2018454301963	1.4125375446227553e+22	105148.55335865117
112.2018454301963	1.5848931924611107e+22	111562.3358126591
112.2018454301963	1.7782794100389228e+22	118361.8684733636
112.2018454301963	1.995262314968883e+22	125567.41062833105
112.2018454301963	2.2387211385683378e+22	133208.2391769937
112.2018454301963	2.511886431509582e+22	141323.3304769208
112.2018454301963	2.8183829312644493e+22	149931.95532839102
112.2018454301963	3.1622776601683792e+22	159040.24805339036
112.2018454301963	3.5481338923357603e+22	168698.76754257872
112.2018454301963	3.981071705534969e+22	178941.12467745796
112.2018454301963	4.4668359215096344e+22	189791.06635654086
112.2018454301963	5.011872336272715e+22	201257.8133922406
112.2018454301963	5.6234132519034915e+22	213393.807660815
112.2018454301963	6.309573444801942e+22	226232.67143617047
112.2018454301963	7.0794578438413735e+22	239808.94866970368
112.2018454301963	7.943282347242821e+22	254157.26212657252
112.2018454301963	8.912509381337442e+22	269312.3417578807
112.2018454301963	1e+23	285308.2116194943
